x0			 y0			 final x 		 final y		 final f(x,y) 	 timesOfEvalution 	 timer(ns)
-137.39781852595513	145.3841019325564	0.33333321405101635	1.3333336369096302	-1.8333333333332629	32.0	2412482.0
480.04401148481145	-269.1117172061405	0.33333350799879546	1.333333506950571	-1.8333333333332424	30.0	1073983.0
262.04562469059306	-393.27366658364735	0.3333338453692118	1.3333327935774575	-1.833333333333056	30.0	1130865.0
-149.0223031897513	129.65949381184294	0.333334078467824	1.3333338165018642	-1.8333333333321846	30.0	1022896.0
-163.35689398968498	26.119399545213923	0.3333334152268479	1.3333332335022898	-1.8333333333333246	26.0	899784.0
258.47342823566305	-318.7039583168536	0.33333604803607586	1.3333312911019244	-1.8333333333273374	28.0	1098740.0
257.5715344943286	236.9694901073599	0.33333425820236173	1.333333232990539	-1.8333333333325605	30.0	1038428.0
249.3862823910664	142.6462976505419	0.3333340783126198	1.333333608968877	-1.833333333332497	30.0	978320.0
-127.77626351431456	-220.16895393182165	0.3333345380482658	1.333331905130102	-1.833333333331563	28.0	902229.0
59.53097893579309	-91.35353452535088	0.33333384279544603	1.3333331941159565	-1.8333333333331252	28.0	608379.0
389.8152948291404	482.2076323939933	0.33333363052541054	1.3333332455655145	-1.8333333333332635	34.0	153563.0
-279.8065750162376	302.97755751813577	0.3333340216350622	1.3333323008685662	-1.8333333333325041	30.0	79396.0
419.0316752684229	-274.2722796349306	0.33333452573646405	1.3333320782829616	-1.8333333333318327	28.0	106933.0
19.200224797425562	265.76796978021866	0.3333338230556365	1.3333327735494265	-1.8333333333330546	30.0	77277.0
133.50308920501902	373.99264490392227	0.3333331950739956	1.3333341606197	-1.8333333333327442	30.0	78669.0
153.36863952719807	-429.66898618328366	0.3333335551555082	1.3333334301939928	-1.8333333333332535	30.0	82150.0
-185.47291184123236	-434.1606444114923	0.33333423223445213	1.333332704449704	-1.8333333333326953	30.0	80590.0
-289.08257323163156	385.4957962418292	0.3333331512884818	1.3333341270700774	-1.8333333333328148	34.0	81465.0
400.34191990556076	-33.54467731859114	0.3333341158670998	1.3333336709157226	-1.8333333333323427	26.0	65726.0
-169.57341873425133	340.91060571967773	0.3333340114084724	1.3333326136690093	-1.8333333333328432	30.0	75425.0
457.3865884335063	-387.27107547142447	0.3333338106424222	1.333333605960319	-1.833333333332901	32.0	79045.0
-2.807929317293656	249.76859547011975	0.33333356483136506	1.3333331055407014	-1.8333333333332804	30.0	80213.0
181.36596212586687	189.41375880307112	0.33333270722516206	1.333333535420708	-1.8333333333330268	28.0	115378.0
-41.67081421440702	296.72499325320734	0.3333332151495377	1.3333333925925293	-1.833333333333323	30.0	78758.0
134.57253785376884	429.1302131394325	0.3333348583677969	1.3333322711765656	-1.8333333333314994	32.0	89111.0
-335.2639883522331	-191.65342098704076	0.33333385052201675	1.3333328319966298	-1.8333333333330741	28.0	72220.0
430.79907302563197	341.9236865306268	0.3333337844867443	1.333332929028412	-1.8333333333331487	30.0	79945.0
-18.963209549417797	-310.74680200022397	0.33333643156810905	1.3333309007210414	-1.8333333333253532	28.0	74605.0
-9.69099694727737	149.043448837838	0.33333398693241634	1.3333330075794163	-1.8333333333330128	30.0	74744.0
143.88182881484408	229.18249693150074	0.33333425439436803	1.333333053568905	-1.8333333333326645	30.0	79176.0
304.7146512732579	120.80191430011826	0.33333363068861216	1.3333331623250733	-1.8333333333332664	30.0	118033.0
-405.5105886068935	264.52871027070273	0.33333344351800426	1.3333332102439999	-1.8333333333333195	30.0	137130.0
-124.75421174093407	-0.18061270607938695	0.33333657801208755	1.3333303894432753	-1.833333333323691	20.0	57966.0
-136.92771819251845	-387.5232838123582	0.3333340556752148	1.3333324671422115	-1.8333333333326869	30.0	74736.0
117.77409108560607	328.6541147816972	0.33333348954901365	1.3333330203448068	-1.8333333333332598	30.0	71931.0
-359.20057155352725	286.67331001203775	0.3333332057044807	1.3333341103359682	-1.8333333333328123	30.0	74596.0
64.09170081660886	-205.2363129449555	0.3333346295680503	1.3333325667962863	-1.8333333333320592	28.0	68450.0
39.20161641699235	250.44749995816346	0.33333410123926854	1.3333335299805764	-1.8333333333325537	30.0	70346.0
-368.67486190206967	-344.06163292021307	0.33333441805797	1.3333326713733837	-1.8333333333324364	32.0	75220.0
307.43690432827566	366.9118971367757	0.3333336171577048	1.333332533035691	-1.8333333333328397	30.0	73519.0
-420.0017456109958	415.7924215922727	0.33333243366225446	1.3333335472190238	-1.8333333333326707	30.0	71896.0
-45.40973933827087	-235.1518122374393	0.3333348216939347	1.3333326476409426	-1.8333333333316686	28.0	68700.0
-463.8587057889422	181.5954972408657	0.33333318844059395	1.3333336212594744	-1.833333333333271	36.0	76050.0
307.18899162695254	55.099362480800096	0.3333335105444036	1.3333337949348645	-1.8333333333330073	28.0	63736.0
-386.02483252440646	-444.32997088094606	0.33333473656078244	1.3333322786563062	-1.8333333333317319	30.0	71802.0
21.37406860171484	-295.7381822737095	0.3333352588855125	1.3333323198148286	-1.83333333333055	28.0	72708.0
243.08372031139254	486.77763849043083	0.33333231505016175	1.3333338629386469	-1.8333333333325554	30.0	72361.0
-35.32568137512226	400.7911303517034	0.3333325164571945	1.3333330659783298	-1.833333333332376	30.0	74119.0
-222.3811453231487	239.3612426756298	0.3333341041362736	1.3333324045520547	-1.8333333333325923	30.0	70569.0
184.08933263018162	433.20510693328845	0.3333327625904187	1.3333334676644664	-1.8333333333330661	30.0	103042.0
344.9665828451298	-473.7938616772268	0.3333333479696196	1.3333338560113792	-1.8333333333330522	30.0	107554.0
385.1938745654095	-59.11169298966598	0.33333359873252594	1.333332720345737	-1.8333333333330497	26.0	66927.0
177.43500756506955	-105.97216855778947	0.3333336352931983	1.333333329420382	-1.833333333333243	28.0	66229.0
